old_path,filename,size,last_modified,frontmatter_title,frontmatter_version,frontmatter_type,diataxis_category,target_path,cross_refs
02-design/store/migration-news-useState-to-zustand.md,migration-news-useState-to-zustand.md,7176,2026-07-13T22:53:54.918622,新闻模块 — useState → Zustand 迁移文档,v1.0.0,,explanation,docs/explanation/migration-news-useState-to-zustand.md,
02-design/store/STATE_MANAGEMENT.md,STATE_MANAGEMENT.md,5139,2026-07-14T08:28:18.286972,状态管理规范,,,explanation,docs/explanation/STATE_MANAGEMENT.md,
02-design/store/unified-pool-storage-spec.md,unified-pool-storage-spec.md,11142,2026-07-14T08:28:18.286972,,,,reference,docs/reference/unified-pool-storage-spec.md,../../AGENTS.md; ../02-design/10-glossary.md; ../02-design/core-data-strategy-report.md; ./gateway-write-permission-spec.md
03-development/checklists/batchB-fix-plan.md,batchB-fix-plan.md,8119,2026-07-13T22:53:54.920621,批次 B P2 问题修复方案,v1.0.0,,reference,docs/reference/batchB-fix-plan.md,
03-development/checklists/batchD-fix-plan.md,batchD-fix-plan.md,10619,2026-07-13T22:53:54.920621,V9 批次 D（交易舱）P2 问题修复方案,v1.0.0,,reference,docs/reference/batchD-fix-plan.md,
03-development/checklists/batchE-fix-plan.md,batchE-fix-plan.md,9283,2026-07-13T22:53:54.921621,V9 批次 E（输出舱 + 总控舱）P2 问题修复方案,v1.0.0,,reference,docs/reference/batchE-fix-plan.md,
03-development/checklists/cockpit-news-doc-fix-plan.md,cockpit-news-doc-fix-plan.md,47940,2026-07-14T08:28:18.288223,Cockpit + News 模块文档修正方案,v0.9.1,,reference,docs/reference/cockpit-news-doc-fix-plan.md,../02-design/v9-architecture-data-diff-report.md
03-development/checklists/feedback-loop-spec.md,feedback-loop-spec.md,6746,2026-07-14T08:28:18.289237,V9 操作反馈闭环规格,v0.9.0-doc-sync-batch2,,reference,docs/reference/feedback-loop-spec.md,
03-development/checklists/P4-文档去重清单与执行方案.md,P4-文档去重清单与执行方案.md,14900,2026-07-14T08:28:18.288223,,,,explanation,docs/explanation/P4-文档去重清单与执行方案.md,
03-development/checklists/pending-items-backlog-20260704.md,pending-items-backlog-20260704.md,9753,2026-07-14T08:28:18.289237,,,,explanation,docs/explanation/pending-items-backlog-20260704.md,
03-development/checklists/ui-migration-checklist.md,ui-migration-checklist.md,4822,2026-07-14T08:28:18.289237,,,,explanation,docs/explanation/ui-migration-checklist.md,
03-development/checklists/《V9 架构缺陷与整改行动清单》.md,《V9 架构缺陷与整改行动清单》.md,8921,2026-07-14T08:28:18.289237,V9 架构缺陷与整改行动清单,v1.0.0,,explanation,docs/explanation/《V9 架构缺陷与整改行动清单》.md,
03-development/guides/accessibility/a11y-checklist.md,a11y-checklist.md,5922,2026-07-14T08:28:18.289237,,,,explanation,docs/explanation/a11y-checklist.md,
03-development/guides/accessibility/a11y-i18n.md,a11y-i18n.md,1697,2026-07-13T22:53:54.926385,,,,explanation,docs/explanation/a11y-i18n.md,
03-development/guides/getting-started/00-README.md,00-README.md,14497,2026-07-13T22:53:54.927374,V9 技术实施文档索引,v1.2.0,,reference,docs/reference/00-README.md,../01-requirements/2026-06-24-adopt-v6-core-resource-trading-strategy.md; ../01-requirements/DEPRECATED_ui-module-alignment.md; ../01-requirements/v6pro-to-v9-migration-analysis.md; ../03-development/2026-06-25-v6-migration.md; ../01-requirements/v9-input-cabin-strategy-report.md; ../04-testing/v9-issue-management.md; ../03-development/DEPRECATED_batch2-merge-report.md; ../03-development/2026-06-23-portalshell-dark-kimi-layout.md; ../01-requirements/fourth-industrial-revolution-core-resource-strategy.md; ../01-requirements/rotation-score-spec.md; ../01-requirements/agent-runtime-spec.md; ../03-development/db-migration-v4-to-v6.md; ../architecture/v10-architecture-alignment; ../03-development/DEPRECATED_v9-issue-resolution-schedule.md; ../03-development/factor-tracking-roadmap.md; ../03-development/v6-to-v9-migration-spec.md; ../03-development/2026-06-24-input-cabin-subpages.md; ../01-requirements/2026-06-20-indexeddb-over-localstorage.md; ../03-development/dataflow-engine-spec.md; ../06-project-management/2026-06-21-databridge-over-direct-datalayer.md; ../architecture/architecture-version-comparison; ../03-development/quality-gates-baseline.md; ../05-deployment/2026-06-21-hashrouter-for-static-hosting.md; ../03-development/2026-06-24-pool-screening-signal-persistence-review-engine.md; ../07-archive/DEPRECATED_v9-issue-execution-board.md; ../01-requirements/v9-system-blueprint.md; ../01-requirements/cockpit-news-doc-fix-plan.md
03-development/guides/getting-started/getting-started.md,getting-started.md,12836,2026-07-13T22:53:54.927374,,,,tutorials,docs/tutorials/getting-started.md,
03-development/guides/getting-started/how-to-add-service.md,how-to-add-service.md,11393,2026-07-14T08:28:18.292041,,,,how-to,docs/how-to/how-to-add-service.md,
03-development/guides/getting-started/how-to-add-store.md,how-to-add-store.md,10439,2026-07-14T08:28:18.292547,,,,how-to,docs/how-to/how-to-add-store.md,
03-development/guides/getting-started/how-to-add-widget.md,how-to-add-widget.md,12557,2026-07-14T08:28:18.292547,,,,how-to,docs/how-to/how-to-add-widget.md,
03-development/guides/getting-started/README.md,README.md,10962,2026-07-14T08:28:18.289237,V9 智能投研复盘系统 — 文档中心（主控索引）,,,reference,docs/reference/README.md,
03-development/guides/getting-started/report-generation-architecture-assessment.md,report-generation-architecture-assessment.md,7372,2026-07-13T22:53:54.928879,,,,explanation,docs/explanation/report-generation-architecture-assessment.md,
03-development/guides/getting-started/《V9 目标功能清单》.md,《V9 目标功能清单》.md,4640,2026-07-13T22:53:54.928879,V9 目标功能清单,v1.0.0,,explanation,docs/explanation/《V9 目标功能清单》.md,
03-development/guides/getting-started/文件整理清单.md,文件整理清单.md,17800,2026-07-14T08:28:18.292547,,,,reference,docs/reference/文件整理清单.md,
03-development/guides/getting-started/网页测试检索校对纳入采集方案分析.md,网页测试检索校对纳入采集方案分析.md,9197,2026-07-13T22:53:54.929885,,,,reference,docs/reference/网页测试检索校对纳入采集方案分析.md,
03-development/guides/security/mcp-acl-guide.md,mcp-acl-guide.md,12792,2026-07-13T22:53:54.930890,MCP 权限控制开发指南,,,how-to,docs/how-to/mcp-acl-guide.md,../../src/mcp/core/mcpAclInterceptor.ts; ../../src/mcp/__tests__/mcpAclInterceptor.test.ts; ../../src/mcp/bridge/mcpBridge.ts; ../../src/types/modules/mcp.types.ts; ../../AGENTS.md#十四mcp-权限控制规范v140-新增; ../../src/mcp/core/client.ts; ../../src/config/mcpAclMatrix.ts; ../../src/mcp/core/server.ts
03-development/guides/security/踩坑规则门禁指南.md,踩坑规则门禁指南.md,13297,2026-07-14T08:28:18.292547,,,,reference,docs/reference/踩坑规则门禁指南.md,../scripts/pitfall_check.py; ./09-quality-gates.md; ../.github/workflows/quality-check.yml
03-development/migration/2026-06-20-indexeddb-over-localstorage.md,2026-06-20-indexeddb-over-localstorage.md,1134,2026-07-14T08:28:18.292547,ADR-002: IndexedDB 替代 localStorage,v0.9.0,,reference,docs/reference/2026-06-20-indexeddb-over-localstorage.md,
03-development/migration/2026-06-23-portalshell-dark-kimi-layout.md,2026-06-23-portalshell-dark-kimi-layout.md,1230,2026-07-14T08:28:18.292547,ADR-005: PortalShell 深色 Kimi 经典布局,v0.9.0,,explanation,docs/explanation/2026-06-23-portalshell-dark-kimi-layout.md,
03-development/migration/2026-06-24-adopt-v6-core-resource-trading-strategy.md,2026-06-24-adopt-v6-core-resource-trading-strategy.md,7812,2026-07-14T08:28:18.292547,"ADR-008: 采用 v6-pro-cockpit ""第四次工业革命稀缺核心资源"" 交易策略",v0.9.0,,explanation,docs/explanation/2026-06-24-adopt-v6-core-resource-trading-strategy.md,
03-development/migration/2026-06-24-input-cabin-subpages.md,2026-06-24-input-cabin-subpages.md,1293,2026-07-14T08:28:18.292547,ADR-006: 输入舱拆分为四子页面,v0.9.0,,explanation,docs/explanation/2026-06-24-input-cabin-subpages.md,
03-development/migration/2026-06-24-pool-screening-signal-persistence-review-engine.md,2026-06-24-pool-screening-signal-persistence-review-engine.md,3552,2026-07-14T08:28:18.292547,ADR-007: 补齐筛选引擎、信号持久化与复盘引擎,v0.9.0,,explanation,docs/explanation/2026-06-24-pool-screening-signal-persistence-review-engine.md,
03-development/migration/2026-06-25-v6-migration.md,2026-06-25-v6-migration.md,5884,2026-07-14T08:28:18.295597,ADR-009: V6 Pro JSON 全量导出迁移至 V9 IndexedDB,v0.9.0,,explanation,docs/explanation/2026-06-25-v6-migration.md,
03-development/migration/2026-06-29-data-relationship-blueprint.md,2026-06-29-data-relationship-blueprint.md,21776,2026-07-14T08:28:18.295597,,,,reference,docs/reference/2026-06-29-data-relationship-blueprint.md,
03-development/migration/2026-07-01-v6-architecture-dominance-batch-a.md,2026-07-01-v6-architecture-dominance-batch-a.md,12502,2026-07-14T08:28:18.295597,,,,explanation,docs/explanation/2026-07-01-v6-architecture-dominance-batch-a.md,
03-development/migration/db-migration-v4-to-v6.md,db-migration-v4-to-v6.md,6330,2026-07-13T22:53:54.933917,V6ProDB IndexedDB 升级规范（v4 → v6）,v0.9.0,,explanation,docs/explanation/db-migration-v4-to-v6.md,
03-development/migration/refactor-impact-analysis-2026-06-27.md,refactor-impact-analysis-2026-06-27.md,14151,2026-07-14T08:28:18.295597,,,,explanation,docs/explanation/refactor-impact-analysis-2026-06-27.md,
03-development/migration/rotation-score-spec.md,rotation-score-spec.md,6855,2026-07-13T22:53:54.933917,Rotation Score Service 实现规格,v0.9.0,,reference,docs/reference/rotation-score-spec.md,
03-development/migration/stock-pool-board-migration-proposal.md,stock-pool-board-migration-proposal.md,12967,2026-07-14T08:28:18.295597,,,,explanation,docs/explanation/stock-pool-board-migration-proposal.md,
03-development/migration/v6-to-v9-migration-spec.md,v6-to-v9-migration-spec.md,23755,2026-07-13T22:53:54.934924,V6 Pro → V9 JSON 数据迁移规范（中间文档）,v0.9.0,,reference,docs/reference/v6-to-v9-migration-spec.md,
03-development/migration/v6pro-to-v9-migration-analysis.md,v6pro-to-v9-migration-analysis.md,28795,2026-07-13T22:53:54.935432,V6 Pro → V9 源码比对与二次开发重点模块梳理,v0.9.0,,explanation,docs/explanation/v6pro-to-v9-migration-analysis.md,
03-development/plugins/ifind.md,ifind.md,2795,2026-07-14T08:28:18.295597,,,,reference,docs/reference/ifind.md,../../plugins/ifind/skills/ifind/SKILL.md; ../../plugins/ifind/SKILL.md
03-development/plugins/imf.md,imf.md,2819,2026-07-14T08:28:18.295597,,,,reference,docs/reference/imf.md,../../plugins/imf/skills/imf/SKILL.md; ../../plugins/imf/SKILL.md
03-development/plugins/index.md,index.md,6686,2026-07-13T22:53:54.937742,,,,reference,docs/reference/index.md,../../plugins/imf/skills/imf/SKILL.md; ../../plugins/tianyancha/skills/tianyancha/SKILL.md; ../../plugins/ifind/skills/ifind/SKILL.md; ../../plugins/yahoo_finance/skills/yahoo_finance/SKILL.md; ../../plugins/scholar/skills/scholar/SKILL.md; ../../plugins/kimi-webbridge/SKILL.md; ../../plugins/tianyancha/SKILL.md; ../../plugins/sec_edgar/skills/sec_edgar/SKILL.md; ../../plugins/yuandian_law/skills/yuandian_law/SKILL.md; ../../plugins/imf/SKILL.md; ../../plugins/scholar/SKILL.md; ../../plugins/world_bank_open_data/skills/world_bank_open_data/SKILL.md; ../../plugins/yahoo_finance/SKILL.md; ../../plugins/ifind/scripts/ifind_tool.py; ../../plugins/sec_edgar/SKILL.md; ../../plugins/ifind/SKILL.md; ../../plugins/yuandian_law/SKILL.md; ../../plugins/kimi-webbridge/skills/kimi-webbridge/SKILL.md; ../../plugins/world_bank_open_data/SKILL.md
03-development/plugins/kimi-webbridge.md,kimi-webbridge.md,8451,2026-07-13T22:53:54.938247,,,,explanation,docs/explanation/kimi-webbridge.md,../../plugins/kimi-webbridge/SKILL.md; ../../plugins/kimi-webbridge/skills/kimi-webbridge/SKILL.md
03-development/plugins/scholar.md,scholar.md,3048,2026-07-14T08:28:18.295597,,,,reference,docs/reference/scholar.md,../../plugins/scholar/skills/scholar/SKILL.md; ../../plugins/scholar/SKILL.md
03-development/plugins/sec_edgar.md,sec_edgar.md,2851,2026-07-14T08:28:18.297655,,,,reference,docs/reference/sec_edgar.md,../../plugins/sec_edgar/SKILL.md; ../../plugins/sec_edgar/skills/sec_edgar/SKILL.md
03-development/plugins/tianyancha.md,tianyancha.md,2656,2026-07-14T08:28:18.297655,,,,reference,docs/reference/tianyancha.md,../../plugins/tianyancha/skills/tianyancha/SKILL.md; ../../plugins/tianyancha/SKILL.md
03-development/plugins/world_bank_open_data.md,world_bank_open_data.md,3095,2026-07-14T08:28:18.297655,,,,reference,docs/reference/world_bank_open_data.md,../../plugins/world_bank_open_data/skills/world_bank_open_data/SKILL.md; ../../plugins/world_bank_open_data/SKILL.md
03-development/plugins/yahoo_finance.md,yahoo_finance.md,2863,2026-07-14T08:28:18.297655,,,,reference,docs/reference/yahoo_finance.md,../../plugins/yahoo_finance/SKILL.md; ../../plugins/yahoo_finance/skills/yahoo_finance/SKILL.md
03-development/plugins/yuandian_law.md,yuandian_law.md,3299,2026-07-14T08:28:18.297655,,,,reference,docs/reference/yuandian_law.md,../../plugins/yuandian_law/skills/yuandian_law/SKILL.md; ../../plugins/yuandian_law/SKILL.md
04-testing/2026-07-04-ui-testing-optimization.md,2026-07-04-ui-testing-optimization.md,39678,2026-07-14T08:28:18.299161,,,,reference,docs/reference/2026-07-04-ui-testing-optimization.md,
04-testing/automation-test-evaluation.md,automation-test-evaluation.md,10250,2026-07-13T22:53:54.942262,,,,explanation,docs/explanation/automation-test-evaluation.md,
04-testing/automation-test-plan.md,automation-test-plan.md,7961,2026-07-13T22:53:54.942262,,,,reference,docs/reference/automation-test-plan.md,../04-testing/automation-test-evaluation
04-testing/testing-strategy.md,testing-strategy.md,17551,2026-07-13T22:53:54.951607,,,,reference,docs/reference/testing-strategy.md,../testing/test-catalog.md
04-testing/gates/production-release-checklist-SKILL.md,production-release-checklist-SKILL.md,14775,2026-07-13T22:53:54.942262,,,,explanation,docs/explanation/production-release-checklist-SKILL.md,
04-testing/gates/rollback-drill-report.md,rollback-drill-report.md,10941,2026-07-13T22:53:54.943252,,,,explanation,docs/explanation/rollback-drill-report.md,
04-testing/gates/v9-issue-management.md,v9-issue-management.md,8532,2026-07-14T08:28:18.299161,V9 问题整改管理与调度记录,v1.0.0,,explanation,docs/explanation/v9-issue-management.md,
04-testing/gates/V9-体系化上线测试-TODO-LIST.md,V9-体系化上线测试-TODO-LIST.md,17735,2026-07-13T23:03:05.320765,,,,explanation,docs/explanation/V9-体系化上线测试-TODO-LIST.md,
04-testing/reports/2026-07-05-exception-handling-test-report.md,2026-07-05-exception-handling-test-report.md,14754,2026-07-13T22:53:54.944572,,,,explanation,docs/explanation/2026-07-05-exception-handling-test-report.md,
04-testing/reports/a11y-contrast-report.md,a11y-contrast-report.md,9150,2026-07-13T22:53:54.944572,,,,explanation,docs/explanation/a11y-contrast-report.md,
04-testing/reports/B批次组件集成测试报告_B6_2026-07-08.md,B批次组件集成测试报告_B6_2026-07-08.md,4793,2026-07-14T08:28:18.299161,,,,explanation,docs/explanation/B批次组件集成测试报告_B6_2026-07-08.md,
04-testing/reports/B批次高价值孤儿集成状态报告_2026-07-08.md,B批次高价值孤儿集成状态报告_2026-07-08.md,6568,2026-07-14T08:28:18.299161,,,,explanation,docs/explanation/B批次高价值孤儿集成状态报告_2026-07-08.md,
04-testing/reports/complexity-remediation-plan.md,complexity-remediation-plan.md,16830,2026-07-13T22:53:54.945578,剩余复杂度整改任务清单与计划（2026-07-12）,,,explanation,docs/explanation/complexity-remediation-plan.md,
04-testing/reports/databridge-split-plan.md,databridge-split-plan.md,7445,2026-07-13T22:53:54.945578,,,,reference,docs/reference/databridge-split-plan.md,../../src/core/databridge.ts; ../../src/core/databridgeStrategyRouter.ts; ../../src/core/databridgeHandlers.ts
04-testing/reports/nested-code-review-report.md,nested-code-review-report.md,26244,2026-07-14T08:28:18.299161,,,,explanation,docs/explanation/nested-code-review-report.md,
04-testing/reports/optimization-plan.md,optimization-plan.md,38601,2026-07-14T08:28:18.299161,,,,explanation,docs/explanation/optimization-plan.md,
04-testing/reports/penetration-test-report.md,penetration-test-report.md,5318,2026-07-13T22:53:54.946578,,,,explanation,docs/explanation/penetration-test-report.md,
04-testing/reports/regression-test-report.md,regression-test-report.md,5741,2026-07-13T22:53:54.946578,,,,explanation,docs/explanation/regression-test-report.md,
04-testing/reports/v9-code-quality-audit-report-20260629.md,v9-code-quality-audit-report-20260629.md,37135,2026-07-14T08:28:18.299161,V9 代码质量校对分析报告,v2.3.0,,explanation,docs/explanation/v9-code-quality-audit-report-20260629.md,./completeness-profile.md; ../03-development/audit-b4-4-security.md; ../audit/audit-summary-report; ../02-design/audit-b4-3-performance.md; ../02-design/v9-strategy-architecture.md; ./audit-b4-1-code-quality.md; ../audit/dynamic_analysis_report.json; ../03-development/audit-b4-2-test-quality.md
04-testing/reports/v9-code-quality-audit-report-20260713.md,v9-code-quality-audit-report-20260713.md,6938,2026-07-13T22:53:54.948084,V9 代码质量校对分析报告（2026-07-13 更新）,v3.0.0,,explanation,docs/explanation/v9-code-quality-audit-report-20260713.md,
04-testing/reports/vulnerability-scan-report.md,vulnerability-scan-report.md,7548,2026-07-13T22:53:54.949091,,,,explanation,docs/explanation/vulnerability-scan-report.md,
04-testing/test-cases/completeness-profile-batch2.md,completeness-profile-batch2.md,7374,2026-07-14T08:28:18.299161,V9 模块完成度剖面图 — 批次 B（输入舱）,v1.0.0,,explanation,docs/explanation/completeness-profile-batch2.md,
04-testing/test-cases/completeness-profile-batch3.md,completeness-profile-batch3.md,9622,2026-07-13T22:53:54.949091,V9 模块完成度剖面图 — 批次 C（分析舱）,v1.0.0,,explanation,docs/explanation/completeness-profile-batch3.md,
04-testing/test-cases/feature-entry-list.md,feature-entry-list.md,6694,2026-07-14T08:28:18.299161,V9 功能入口清单（阶段二）,v1.0.0,,explanation,docs/explanation/feature-entry-list.md,
04-testing/test-cases/regression-suite.md,regression-suite.md,1410,2026-07-13T22:53:54.950090,,,,explanation,docs/explanation/regression-suite.md,../../AGENTS.md
04-testing/test-cases/test-catalog.md,test-catalog.md,24474,2026-07-14T08:28:18.299161,V9 测试目录与策略,v1.0.0,,reference,docs/reference/test-catalog.md,../../AGENTS.md; ../04-testing/testing-strategy.md; ../ops/runbook.md; ../standards/coding-conventions.md
04-testing/test-cases/test-expansion-design.md,test-expansion-design.md,24857,2026-07-13T22:53:54.950598,,,,explanation,docs/explanation/test-expansion-design.md,
04-testing/test-cases/V9-TEST-CASES.md,V9-TEST-CASES.md,29012,2026-07-13T22:53:54.950598,,,,reference,docs/reference/V9-TEST-CASES.md,
05-deployment/PR_DESCRIPTION.md,PR_DESCRIPTION.md,10119,2026-07-14T08:28:18.299161,,,,reference,docs/reference/PR_DESCRIPTION.md,./AGENTS.md
05-deployment/RELEASE_NOTES.md,RELEASE_NOTES.md,5836,2026-07-14T08:28:18.299161,,,,reference,docs/reference/RELEASE_NOTES.md,
05-deployment/ops/deployment.md,deployment.md,18841,2026-07-13T22:53:54.951607,V9 部署运维基线,,,reference,docs/reference/deployment.md,../architecture/overview.md; ../02-design/06-routing-specs.md; ../GOVERNANCE.md; ../02-design/05-engine-specs.md; ../../AGENTS.md
05-deployment/ops/pwa-offline-guide.md,pwa-offline-guide.md,6582,2026-07-14T08:28:18.302633,V9 PWA 离线化实施指南,v0.9.0-doc-sync-batch2,,how-to,docs/how-to/pwa-offline-guide.md,
05-deployment/ops/runbook.md,runbook.md,2100,2026-07-13T22:53:54.953114,,,,explanation,docs/explanation/runbook.md,
assets/articles/01-tutorial-audit-workflow.md,01-tutorial-audit-workflow.md,8887,2026-07-13T22:53:54.956252,,,,tutorials,docs/assets/articles/01-tutorial-audit-workflow.md,
assets/articles/02-experience-five-pitfalls.md,02-experience-five-pitfalls.md,6179,2026-07-13T22:53:54.956252,,,,explanation,docs/assets/articles/02-experience-five-pitfalls.md,
assets/articles/publish-ready.md,publish-ready.md,3953,2026-07-13T22:53:54.956252,,,,explanation,docs/assets/articles/publish-ready.md,
drafts/README.md,README.md,263,2026-07-14T00:15:34.894862,,,,explanation,docs/drafts/README.md,
prompts/agent-runtime-spec.md,agent-runtime-spec.md,4867,2026-07-13T22:53:54.957429,Agent Runtime 实现规格,v0.9.0,,reference,docs/prompts/agent-runtime-spec.md,
prompts/autonomous-workflow-optimization.md,autonomous-workflow-optimization.md,13769,2026-07-14T08:28:18.303152,,,,reference,docs/prompts/autonomous-workflow-optimization.md,../../AGENTS.md; ../../CHANGELOG.md; ./implementation-governance.md
prompts/autonomous-workflow-user-guide.md,autonomous-workflow-user-guide.md,10011,2026-07-13T22:53:54.958431,,,,how-to,docs/prompts/autonomous-workflow-user-guide.md,../../AGENTS.md; ../02-design/standards/implementation-governance.md; ../02-design/standards/quality-gates/09-quality-gates.md
prompts/README.md,README.md,16551,2026-07-13T22:53:54.958431,,,,reference,docs/prompts/README.md,
prompts/service-integration-guide.md,service-integration-guide.md,23400,2026-07-14T08:28:18.303797,Service 集成开发指南,,,how-to,docs/prompts/service-integration-guide.md,../architecture/services-catalog.md; ../architecture/overview.md; ../standards/coding-conventions.md; ../guides/how-to-add-store.md; ../../AGENTS.md; ../guides/how-to-add-service.md
prompts/store-integration-guide.md,store-integration-guide.md,22904,2026-07-13T22:53:54.959604,Store 集成开发指南,,,how-to,docs/prompts/store-integration-guide.md,
reports/doc-governance-audit-report-2026-07-13.md,doc-governance-audit-report-2026-07-13.md,10969,2026-07-13T23:52:26.362630,,,,explanation,docs/reports/doc-governance-audit-report-2026-07-13.md,
reports/e2e-verify-25stocks-plan.md,e2e-verify-25stocks-plan.md,9498,2026-07-14T08:29:05.345607,,,,reference,docs/reports/e2e-verify-25stocks-plan.md,
reports/audit/AGENT_AUDIT_REPORT.md,AGENT_AUDIT_REPORT.md,27778,2026-07-13T22:53:54.959604,V9 智能体（Agent/LLM/AI）全面检视报告,v1.0.0,,explanation,docs/reports/audit/AGENT_AUDIT_REPORT.md,
reports/audit/audit-summary-report.md,audit-summary-report.md,7107,2026-07-13T22:53:54.959604,V9 智能投研复盘系统 — 质量审计总结报告,v1.0.0,,explanation,docs/reports/audit/audit-summary-report.md,
reports/audit/cockpit_widget_40错误核查-分析判断.md,cockpit_widget_40错误核查-分析判断.md,3348,2026-07-13T22:53:54.960842,,,,explanation,docs/reports/audit/cockpit_widget_40错误核查-分析判断.md,
reports/audit/cockpit_整体设计一致性审查.md,cockpit_整体设计一致性审查.md,6130,2026-07-13T22:53:54.960842,,,,explanation,docs/reports/audit/cockpit_整体设计一致性审查.md,
reports/audit/code-quality-audit-report.md,code-quality-audit-report.md,13845,2026-07-13T22:53:54.961843,代码质量审查报告,,,explanation,docs/reports/audit/code-quality-audit-report.md,./code-quality-rubric.md
reports/audit/code-quality-rubric.md,code-quality-rubric.md,3742,2026-07-13T22:53:54.961843,代码质量量化考核标准（v1.0）,,,explanation,docs/reports/audit/code-quality-rubric.md,
reports/audit/CODE-REVIEW-CHEATSHEET.md,CODE-REVIEW-CHEATSHEET.md,6034,2026-07-13T22:53:54.962730,,,,reference,docs/reports/audit/CODE-REVIEW-CHEATSHEET.md,
reports/audit/CODE-REVIEW-TRAINING.md,CODE-REVIEW-TRAINING.md,31320,2026-07-13T22:53:54.962730,,,,reference,docs/reports/audit/CODE-REVIEW-TRAINING.md,
reports/audit/color-remediation-summary-report-20260703.md,color-remediation-summary-report-20260703.md,17199,2026-07-13T22:53:54.963240,,,,explanation,docs/reports/audit/color-remediation-summary-report-20260703.md,../../src/pages/analysis/BacktestPage.tsx; ../../src/cockpit/widgets/MarketSentimentWidget.tsx; ../../tests/color-remediation.widgets.test.tsx; ./color-remediation-plan.md; ./color-management-contract.md; ../../tests/mockData.colors.test.ts; ../../tests/BacktestPage.colors.test.tsx; ../../src/apps/input/prototype/mockData.ts; ../../AGENTS.md; ../../src/cockpit/widgets/SignalMonitorWidget.tsx; ../../src/cockpit/widgets/FundFlowWidget.tsx
reports/audit/debug-output-cabin-not-rendering.md,debug-output-cabin-not-rendering.md,8200,2026-07-13T22:53:54.963240,Debug Session: output-cabin-not-rendering,,,explanation,docs/reports/audit/debug-output-cabin-not-rendering.md,
reports/audit/FILE-MANAGEMENT-GUIDE-test-report.md,FILE-MANAGEMENT-GUIDE-test-report.md,13707,2026-07-13T22:53:54.963240,,,,how-to,docs/reports/audit/FILE-MANAGEMENT-GUIDE-test-report.md,
reports/audit/file-system-diagnosis-report-2026-07-20.md,file-system-diagnosis-report-2026-07-20.md,17647,2026-07-13T22:53:54.964761,V9 项目文件系统全局诊断报告,,diagnosis,explanation,docs/reports/audit/file-system-diagnosis-report-2026-07-20.md,
reports/audit/mcp-server-governance-retrospective.md,mcp-server-governance-retrospective.md,16431,2026-07-13T22:53:54.964761,MCP Server 治理复盘深度报告,,,reference,docs/reports/audit/mcp-server-governance-retrospective.md,
reports/audit/output-cabin-remediation-report.md,output-cabin-remediation-report.md,15149,2026-07-13T22:53:54.964761,输出舱模块未显示问题 — 整改报告,,,explanation,docs/reports/audit/output-cabin-remediation-report.md,./output-cabin-troubleshooting-report.md
reports/audit/quality-audit-plan.md,quality-audit-plan.md,11777,2026-07-13T22:53:54.964761,V9 模块完成度逆向校验 — 执行计划,v1.1.0,,explanation,docs/reports/audit/quality-audit-plan.md,
reports/audit/SOLO-REVIEW.md,SOLO-REVIEW.md,21474,2026-07-13T22:53:54.966053,,,,reference,docs/reports/audit/SOLO-REVIEW.md,
reports/audit/TypeScript错误处理和类型安全检测报告.md,TypeScript错误处理和类型安全检测报告.md,9134,2026-07-13T22:53:54.966053,,,,reference,docs/reports/audit/TypeScript错误处理和类型安全检测报告.md,
reports/audit/untracked-files-remediation-report.md,untracked-files-remediation-report.md,9928,2026-07-13T22:53:54.967249,工作区未跟踪文件整改报告,,,explanation,docs/reports/audit/untracked-files-remediation-report.md,
reports/audit/v6-v9-ui-component-comparison-report.md,v6-v9-ui-component-comparison-report.md,9458,2026-07-13T22:53:54.967249,V6-V9 UI 组件库比对分析报告,,,explanation,docs/reports/audit/v6-v9-ui-component-comparison-report.md,
reports/audit/V9 架构缺陷与整改行动清单.md,V9 架构缺陷与整改行动清单.md,10765,2026-07-13T22:53:54.967249,V9 架构缺陷与整改行动清单,v1.1.0,,explanation,docs/reports/audit/V9 架构缺陷与整改行动清单.md,
reports/audit/v9-code-quality-kanban-20260629.md,v9-code-quality-kanban-20260629.md,22426,2026-07-13T22:53:54.968351,V9 代码质量校对分析 — 过程透明看板,v1.2.0,,reference,docs/reports/audit/v9-code-quality-kanban-20260629.md,../01-requirements/03-architecture-standards.md; ../../CHANGELOG.md; ../01-requirements/completeness-profile.md; ../01-requirements/v9-code-quality-audit-report-20260629.md
reports/audit/v9-documentation-audit-report.md,v9-documentation-audit-report.md,23444,2026-07-13T22:53:54.968351,V9 文档体系化审计与补全建议书,v0.9.0,,explanation,docs/reports/audit/v9-documentation-audit-report.md,
reports/audit/v9-ui-component-feasibility-assessment.md,v9-ui-component-feasibility-assessment.md,16377,2026-07-13T22:53:54.968351,V9 UI 组件增加可行性评估报告,,,explanation,docs/reports/audit/v9-ui-component-feasibility-assessment.md,../02-design/ui-design-system.md; ./v6-v9-ui-component-comparison-report.md
reports/audit/代码清理待确认清单与信息孤岛整合建议.md,代码清理待确认清单与信息孤岛整合建议.md,7938,2026-07-13T22:53:54.968351,,,,explanation,docs/reports/audit/代码清理待确认清单与信息孤岛整合建议.md,
reports/audit/代码质量合规审查报告_2026-07-08.md,代码质量合规审查报告_2026-07-08.md,8599,2026-07-13T22:53:54.969648,,,,reference,docs/reports/audit/代码质量合规审查报告_2026-07-08.md,
